time Vol_0_default_submembrane_pointA_Spc_a Vol_1_default_submembrane_Spc_a Vol_2_region1_submembrane_Spc_a Vol_3_region1_submembrane_Spc_a Vol_0_default_submembrane_pointA_Spc_b Vol_1_default_submembrane_Spc_b Vol_2_region1_submembrane_Spc_b Vol_3_region1_submembrane_Spc_b Vol_0_default_submembrane_pointA_Spc_c Vol_1_default_submembrane_Spc_c Vol_2_region1_submembrane_Spc_c Vol_3_region1_submembrane_Spc_c Vol_0_default_submembrane_pointA_Spc_d Vol_1_default_submembrane_Spc_d Vol_2_region1_submembrane_Spc_d Vol_3_region1_submembrane_Spc_d
0.0 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.050000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.10000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.15000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.20000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.25000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.30000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.35000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.40000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.45000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.50000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.55000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.60000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.65000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.70000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.75000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.80000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.85000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.90000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.95000 0.0 0.0 0.0 0.0 60.220 60.220 75.275 75.275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0000 4.4188e-15 0.0 0.0 0.0 60.220 60.220 75.275 75.275 2.2094e-17 0.0 0.0 0.0 4.4409e-15 0.0 0.0 0.0 
1.0500 0.99502 0.0 0.0 0.0 60.215 60.220 75.275 75.275 0.0049751 0.0 0.0 0.0 1.0000 4.9650e-16 0.0 0.0 
1.1000 1.9851 0.0 0.0 0.0 60.205 60.220 75.275 75.275 0.014899 0.0 0.0 0.0 1.9412 0.11180 5.0871e-17 0.0 
1.1500 2.9703 0.0 0.0 0.0 60.190 60.220 75.275 75.275 0.029744 0.0 0.0 0.0 2.7813 0.31702 0.011455 3.9131e-18 
1.2000 3.9505 0.0 0.0 0.0 60.171 60.220 75.275 75.275 0.049482 0.0 0.0 0.0 3.5408 0.58361 0.043045 0.00088116 
