element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
370  2.9500 1.2750 0.35000 3.0000 1.2750 0.35000 3.0000 1.2250 0.35000 2.9500 1.2250 0.35000 0.00012500 0.050000
371  2.9500 1.2750 0.40000 3.0000 1.2750 0.40000 3.0000 1.2250 0.40000 2.9500 1.2250 0.40000 0.00012500 0.050000
372  2.9500 1.2250 -0.45000 3.0000 1.2250 -0.45000 3.0000 1.1750 -0.45000 2.9500 1.1750 -0.45000 0.00012500 0.050000
373  2.9500 1.2250 -0.40000 3.0000 1.2250 -0.40000 3.0000 1.1750 -0.40000 2.9500 1.1750 -0.40000 0.00012500 0.050000
374  2.9500 1.2250 -0.35000 3.0000 1.2250 -0.35000 3.0000 1.1750 -0.35000 2.9500 1.1750 -0.35000 0.00012500 0.050000
375  2.9500 1.2250 -0.30000 3.0000 1.2250 -0.30000 3.0000 1.1750 -0.30000 2.9500 1.1750 -0.30000 0.00012500 0.050000
376  2.9500 1.2250 -0.25000 3.0000 1.2250 -0.25000 3.0000 1.1750 -0.25000 2.9500 1.1750 -0.25000 0.00012500 0.050000
377  2.9500 1.2250 -0.20000 3.0000 1.2250 -0.20000 3.0000 1.1750 -0.20000 2.9500 1.1750 -0.20000 0.00012500 0.050000
378  2.9500 1.2250 -0.15000 3.0000 1.2250 -0.15000 3.0000 1.1750 -0.15000 2.9500 1.1750 -0.15000 0.00012500 0.050000
379  2.9500 1.2250 -0.10000 3.0000 1.2250 -0.10000 3.0000 1.1750 -0.10000 2.9500 1.1750 -0.10000 0.00012500 0.050000
380  2.9500 1.2250 -0.050000 3.0000 1.2250 -0.050000 3.0000 1.1750 -0.050000 2.9500 1.1750 -0.050000 0.00012500 0.050000
381  2.9500 1.2250 0.0000 3.0000 1.2250 0.0000 3.0000 1.1750 0.0000 2.9500 1.1750 0.0000 0.00012500 0.050000
382  2.9500 1.2250 0.050000 3.0000 1.2250 0.050000 3.0000 1.1750 0.050000 2.9500 1.1750 0.050000 0.00012500 0.050000
383  2.9500 1.2250 0.10000 3.0000 1.2250 0.10000 3.0000 1.1750 0.10000 2.9500 1.1750 0.10000 0.00012500 0.050000
384  2.9500 1.2250 0.15000 3.0000 1.2250 0.15000 3.0000 1.1750 0.15000 2.9500 1.1750 0.15000 0.00012500 0.050000
385  2.9500 1.2250 0.20000 3.0000 1.2250 0.20000 3.0000 1.1750 0.20000 2.9500 1.1750 0.20000 0.00012500 0.050000
386  2.9500 1.2250 0.25000 3.0000 1.2250 0.25000 3.0000 1.1750 0.25000 2.9500 1.1750 0.25000 0.00012500 0.050000
387  2.9500 1.2250 0.30000 3.0000 1.2250 0.30000 3.0000 1.1750 0.30000 2.9500 1.1750 0.30000 0.00012500 0.050000
388  2.9500 1.2250 0.35000 3.0000 1.2250 0.35000 3.0000 1.1750 0.35000 2.9500 1.1750 0.35000 0.00012500 0.050000
389  2.9500 1.2250 0.40000 3.0000 1.2250 0.40000 3.0000 1.1750 0.40000 2.9500 1.1750 0.40000 0.00012500 0.050000
390  2.9500 1.2250 0.45000 3.0000 1.2250 0.45000 3.0000 1.1750 0.45000 2.9500 1.1750 0.45000 0.00012500 0.050000
391  2.9500 1.1750 -0.45000 3.0000 1.1750 -0.45000 3.0000 1.1250 -0.45000 2.9500 1.1250 -0.45000 0.00012500 0.050000
392  2.9500 1.1750 -0.40000 3.0000 1.1750 -0.40000 3.0000 1.1250 -0.40000 2.9500 1.1250 -0.40000 0.00012500 0.050000
393  2.9500 1.1750 -0.35000 3.0000 1.1750 -0.35000 3.0000 1.1250 -0.35000 2.9500 1.1250 -0.35000 0.00012500 0.050000
394  2.9500 1.1750 -0.30000 3.0000 1.1750 -0.30000 3.0000 1.1250 -0.30000 2.9500 1.1250 -0.30000 0.00012500 0.050000
395  2.9500 1.1750 -0.25000 3.0000 1.1750 -0.25000 3.0000 1.1250 -0.25000 2.9500 1.1250 -0.25000 0.00012500 0.050000
396  2.9500 1.1750 -0.20000 3.0000 1.1750 -0.20000 3.0000 1.1250 -0.20000 2.9500 1.1250 -0.20000 0.00012500 0.050000
397  2.9500 1.1750 -0.15000 3.0000 1.1750 -0.15000 3.0000 1.1250 -0.15000 2.9500 1.1250 -0.15000 0.00012500 0.050000
398  2.9500 1.1750 -0.10000 3.0000 1.1750 -0.10000 3.0000 1.1250 -0.10000 2.9500 1.1250 -0.10000 0.00012500 0.050000
399  2.9500 1.1750 -0.050000 3.0000 1.1750 -0.050000 3.0000 1.1250 -0.050000 2.9500 1.1250 -0.050000 0.00012500 0.050000
400  2.9500 1.1750 0.0000 3.0000 1.1750 0.0000 3.0000 1.1250 0.0000 2.9500 1.1250 0.0000 0.00012500 0.050000
401  2.9500 1.1750 0.050000 3.0000 1.1750 0.050000 3.0000 1.1250 0.050000 2.9500 1.1250 0.050000 0.00012500 0.050000
402  2.9500 1.1750 0.10000 3.0000 1.1750 0.10000 3.0000 1.1250 0.10000 2.9500 1.1250 0.10000 0.00012500 0.050000
403  2.9500 1.1750 0.15000 3.0000 1.1750 0.15000 3.0000 1.1250 0.15000 2.9500 1.1250 0.15000 0.00012500 0.050000
404  2.9500 1.1750 0.20000 3.0000 1.1750 0.20000 3.0000 1.1250 0.20000 2.9500 1.1250 0.20000 0.00012500 0.050000
405  2.9500 1.1750 0.25000 3.0000 1.1750 0.25000 3.0000 1.1250 0.25000 2.9500 1.1250 0.25000 0.00012500 0.050000
406  2.9500 1.1750 0.30000 3.0000 1.1750 0.30000 3.0000 1.1250 0.30000 2.9500 1.1250 0.30000 0.00012500 0.050000
407  2.9500 1.1750 0.35000 3.0000 1.1750 0.35000 3.0000 1.1250 0.35000 2.9500 1.1250 0.35000 0.00012500 0.050000
408  2.9500 1.1750 0.40000 3.0000 1.1750 0.40000 3.0000 1.1250 0.40000 2.9500 1.1250 0.40000 0.00012500 0.050000
409  2.9500 1.1750 0.45000 3.0000 1.1750 0.45000 3.0000 1.1250 0.45000 2.9500 1.1250 0.45000 0.00012500 0.050000
410  2.9500 1.1250 -0.45000 3.0000 1.1250 -0.45000 3.0000 1.0750 -0.45000 2.9500 1.0750 -0.45000 0.00012500 0.050000
411  2.9500 1.1250 -0.40000 3.0000 1.1250 -0.40000 3.0000 1.0750 -0.40000 2.9500 1.0750 -0.40000 0.00012500 0.050000
412  2.9500 1.1250 -0.35000 3.0000 1.1250 -0.35000 3.0000 1.0750 -0.35000 2.9500 1.0750 -0.35000 0.00012500 0.050000
413  2.9500 1.1250 -0.30000 3.0000 1.1250 -0.30000 3.0000 1.0750 -0.30000 2.9500 1.0750 -0.30000 0.00012500 0.050000
414  2.9500 1.1250 -0.25000 3.0000 1.1250 -0.25000 3.0000 1.0750 -0.25000 2.9500 1.0750 -0.25000 0.00012500 0.050000
415  2.9500 1.1250 -0.20000 3.0000 1.1250 -0.20000 3.0000 1.0750 -0.20000 2.9500 1.0750 -0.20000 0.00012500 0.050000
416  2.9500 1.1250 -0.15000 3.0000 1.1250 -0.15000 3.0000 1.0750 -0.15000 2.9500 1.0750 -0.15000 0.00012500 0.050000
417  2.9500 1.1250 -0.10000 3.0000 1.1250 -0.10000 3.0000 1.0750 -0.10000 2.9500 1.0750 -0.10000 0.00012500 0.050000
418  2.9500 1.1250 -0.050000 3.0000 1.1250 -0.050000 3.0000 1.0750 -0.050000 2.9500 1.0750 -0.050000 0.00012500 0.050000
419  2.9500 1.1250 0.0000 3.0000 1.1250 0.0000 3.0000 1.0750 0.0000 2.9500 1.0750 0.0000 0.00012500 0.050000
420  2.9500 1.1250 0.050000 3.0000 1.1250 0.050000 3.0000 1.0750 0.050000 2.9500 1.0750 0.050000 0.00012500 0.050000
421  2.9500 1.1250 0.10000 3.0000 1.1250 0.10000 3.0000 1.0750 0.10000 2.9500 1.0750 0.10000 0.00012500 0.050000
422  2.9500 1.1250 0.15000 3.0000 1.1250 0.15000 3.0000 1.0750 0.15000 2.9500 1.0750 0.15000 0.00012500 0.050000
423  2.9500 1.1250 0.20000 3.0000 1.1250 0.20000 3.0000 1.0750 0.20000 2.9500 1.0750 0.20000 0.00012500 0.050000
424  2.9500 1.1250 0.25000 3.0000 1.1250 0.25000 3.0000 1.0750 0.25000 2.9500 1.0750 0.25000 0.00012500 0.050000
425  2.9500 1.1250 0.30000 3.0000 1.1250 0.30000 3.0000 1.0750 0.30000 2.9500 1.0750 0.30000 0.00012500 0.050000
426  2.9500 1.1250 0.35000 3.0000 1.1250 0.35000 3.0000 1.0750 0.35000 2.9500 1.0750 0.35000 0.00012500 0.050000
427  2.9500 1.1250 0.40000 3.0000 1.1250 0.40000 3.0000 1.0750 0.40000 2.9500 1.0750 0.40000 0.00012500 0.050000
428  2.9500 1.1250 0.45000 3.0000 1.1250 0.45000 3.0000 1.0750 0.45000 2.9500 1.0750 0.45000 0.00012500 0.050000
429  2.9500 1.0750 -0.45000 3.0000 1.0750 -0.45000 3.0000 1.0250 -0.45000 2.9500 1.0250 -0.45000 0.00012500 0.050000
430  2.9500 1.0750 -0.40000 3.0000 1.0750 -0.40000 3.0000 1.0250 -0.40000 2.9500 1.0250 -0.40000 0.00012500 0.050000
431  2.9500 1.0750 -0.35000 3.0000 1.0750 -0.35000 3.0000 1.0250 -0.35000 2.9500 1.0250 -0.35000 0.00012500 0.050000
432  2.9500 1.0750 -0.30000 3.0000 1.0750 -0.30000 3.0000 1.0250 -0.30000 2.9500 1.0250 -0.30000 0.00012500 0.050000
433  2.9500 1.0750 -0.25000 3.0000 1.0750 -0.25000 3.0000 1.0250 -0.25000 2.9500 1.0250 -0.25000 0.00012500 0.050000
434  2.9500 1.0750 -0.20000 3.0000 1.0750 -0.20000 3.0000 1.0250 -0.20000 2.9500 1.0250 -0.20000 0.00012500 0.050000
435  2.9500 1.0750 -0.15000 3.0000 1.0750 -0.15000 3.0000 1.0250 -0.15000 2.9500 1.0250 -0.15000 0.00012500 0.050000
436  2.9500 1.0750 -0.10000 3.0000 1.0750 -0.10000 3.0000 1.0250 -0.10000 2.9500 1.0250 -0.10000 0.00012500 0.050000
437  2.9500 1.0750 -0.050000 3.0000 1.0750 -0.050000 3.0000 1.0250 -0.050000 2.9500 1.0250 -0.050000 0.00012500 0.050000
438  2.9500 1.0750 0.0000 3.0000 1.0750 0.0000 3.0000 1.0250 0.0000 2.9500 1.0250 0.0000 0.00012500 0.050000
439  2.9500 1.0750 0.050000 3.0000 1.0750 0.050000 3.0000 1.0250 0.050000 2.9500 1.0250 0.050000 0.00012500 0.050000
440  2.9500 1.0750 0.10000 3.0000 1.0750 0.10000 3.0000 1.0250 0.10000 2.9500 1.0250 0.10000 0.00012500 0.050000
441  2.9500 1.0750 0.15000 3.0000 1.0750 0.15000 3.0000 1.0250 0.15000 2.9500 1.0250 0.15000 0.00012500 0.050000
442  2.9500 1.0750 0.20000 3.0000 1.0750 0.20000 3.0000 1.0250 0.20000 2.9500 1.0250 0.20000 0.00012500 0.050000
443  2.9500 1.0750 0.25000 3.0000 1.0750 0.25000 3.0000 1.0250 0.25000 2.9500 1.0250 0.25000 0.00012500 0.050000
444  2.9500 1.0750 0.30000 3.0000 1.0750 0.30000 3.0000 1.0250 0.30000 2.9500 1.0250 0.30000 0.00012500 0.050000
445  2.9500 1.0750 0.35000 3.0000 1.0750 0.35000 3.0000 1.0250 0.35000 2.9500 1.0250 0.35000 0.00012500 0.050000
446  2.9500 1.0750 0.40000 3.0000 1.0750 0.40000 3.0000 1.0250 0.40000 2.9500 1.0250 0.40000 0.00012500 0.050000
447  2.9500 1.0750 0.45000 3.0000 1.0750 0.45000 3.0000 1.0250 0.45000 2.9500 1.0250 0.45000 0.00012500 0.050000
448  2.9500 1.0250 -0.45000 3.0000 1.0250 -0.45000 3.0000 0.97500 -0.45000 2.9500 0.97500 -0.45000 0.00012500 0.050000
449  2.9500 1.0250 -0.40000 3.0000 1.0250 -0.40000 3.0000 0.97500 -0.40000 2.9500 0.97500 -0.40000 0.00012500 0.050000
450  2.9500 1.0250 -0.35000 3.0000 1.0250 -0.35000 3.0000 0.97500 -0.35000 2.9500 0.97500 -0.35000 0.00012500 0.050000
451  2.9500 1.0250 -0.30000 3.0000 1.0250 -0.30000 3.0000 0.97500 -0.30000 2.9500 0.97500 -0.30000 0.00012500 0.050000
452  2.9500 1.0250 -0.25000 3.0000 1.0250 -0.25000 3.0000 0.97500 -0.25000 2.9500 0.97500 -0.25000 0.00012500 0.050000
453  2.9500 1.0250 -0.20000 3.0000 1.0250 -0.20000 3.0000 0.97500 -0.20000 2.9500 0.97500 -0.20000 0.00012500 0.050000
454  2.9500 1.0250 -0.15000 3.0000 1.0250 -0.15000 3.0000 0.97500 -0.15000 2.9500 0.97500 -0.15000 0.00012500 0.050000
455  2.9500 1.0250 -0.10000 3.0000 1.0250 -0.10000 3.0000 0.97500 -0.10000 2.9500 0.97500 -0.10000 0.00012500 0.050000
456  2.9500 1.0250 -0.050000 3.0000 1.0250 -0.050000 3.0000 0.97500 -0.050000 2.9500 0.97500 -0.050000 0.00012500 0.050000
457  2.9500 1.0250 0.0000 3.0000 1.0250 0.0000 3.0000 0.97500 0.0000 2.9500 0.97500 0.0000 0.00012500 0.050000
458  2.9500 1.0250 0.050000 3.0000 1.0250 0.050000 3.0000 0.97500 0.050000 2.9500 0.97500 0.050000 0.00012500 0.050000
459  2.9500 1.0250 0.10000 3.0000 1.0250 0.10000 3.0000 0.97500 0.10000 2.9500 0.97500 0.10000 0.00012500 0.050000
460  2.9500 1.0250 0.15000 3.0000 1.0250 0.15000 3.0000 0.97500 0.15000 2.9500 0.97500 0.15000 0.00012500 0.050000
461  2.9500 1.0250 0.20000 3.0000 1.0250 0.20000 3.0000 0.97500 0.20000 2.9500 0.97500 0.20000 0.00012500 0.050000
462  2.9500 1.0250 0.25000 3.0000 1.0250 0.25000 3.0000 0.97500 0.25000 2.9500 0.97500 0.25000 0.00012500 0.050000
463  2.9500 1.0250 0.30000 3.0000 1.0250 0.30000 3.0000 0.97500 0.30000 2.9500 0.97500 0.30000 0.00012500 0.050000
464  2.9500 1.0250 0.35000 3.0000 1.0250 0.35000 3.0000 0.97500 0.35000 2.9500 0.97500 0.35000 0.00012500 0.050000
465  2.9500 1.0250 0.40000 3.0000 1.0250 0.40000 3.0000 0.97500 0.40000 2.9500 0.97500 0.40000 0.00012500 0.050000
466  2.9500 1.0250 0.45000 3.0000 1.0250 0.45000 3.0000 0.97500 0.45000 2.9500 0.97500 0.45000 0.00012500 0.050000
467  2.9500 0.97500 -0.45000 3.0000 0.97500 -0.45000 3.0000 0.92500 -0.45000 2.9500 0.92500 -0.45000 0.00012500 0.050000
468  2.9500 0.97500 -0.40000 3.0000 0.97500 -0.40000 3.0000 0.92500 -0.40000 2.9500 0.92500 -0.40000 0.00012500 0.050000
469  2.9500 0.97500 -0.35000 3.0000 0.97500 -0.35000 3.0000 0.92500 -0.35000 2.9500 0.92500 -0.35000 0.00012500 0.050000
470  2.9500 0.97500 -0.30000 3.0000 0.97500 -0.30000 3.0000 0.92500 -0.30000 2.9500 0.92500 -0.30000 0.00012500 0.050000
471  2.9500 0.97500 -0.25000 3.0000 0.97500 -0.25000 3.0000 0.92500 -0.25000 2.9500 0.92500 -0.25000 0.00012500 0.050000
472  2.9500 0.97500 -0.20000 3.0000 0.97500 -0.20000 3.0000 0.92500 -0.20000 2.9500 0.92500 -0.20000 0.00012500 0.050000
473  2.9500 0.97500 -0.15000 3.0000 0.97500 -0.15000 3.0000 0.92500 -0.15000 2.9500 0.92500 -0.15000 0.00012500 0.050000
474  2.9500 0.97500 -0.10000 3.0000 0.97500 -0.10000 3.0000 0.92500 -0.10000 2.9500 0.92500 -0.10000 0.00012500 0.050000
475  2.9500 0.97500 -0.050000 3.0000 0.97500 -0.050000 3.0000 0.92500 -0.050000 2.9500 0.92500 -0.050000 0.00012500 0.050000
476  2.9500 0.97500 0.0000 3.0000 0.97500 0.0000 3.0000 0.92500 0.0000 2.9500 0.92500 0.0000 0.00012500 0.050000
477  2.9500 0.97500 0.050000 3.0000 0.97500 0.050000 3.0000 0.92500 0.050000 2.9500 0.92500 0.050000 0.00012500 0.050000
478  2.9500 0.97500 0.10000 3.0000 0.97500 0.10000 3.0000 0.92500 0.10000 2.9500 0.92500 0.10000 0.00012500 0.050000
479  2.9500 0.97500 0.15000 3.0000 0.97500 0.15000 3.0000 0.92500 0.15000 2.9500 0.92500 0.15000 0.00012500 0.050000
480  2.9500 0.97500 0.20000 3.0000 0.97500 0.20000 3.0000 0.92500 0.20000 2.9500 0.92500 0.20000 0.00012500 0.050000
481  2.9500 0.97500 0.25000 3.0000 0.97500 0.25000 3.0000 0.92500 0.25000 2.9500 0.92500 0.25000 0.00012500 0.050000
482  2.9500 0.97500 0.30000 3.0000 0.97500 0.30000 3.0000 0.92500 0.30000 2.9500 0.92500 0.30000 0.00012500 0.050000
483  2.9500 0.97500 0.35000 3.0000 0.97500 0.35000 3.0000 0.92500 0.35000 2.9500 0.92500 0.35000 0.00012500 0.050000
484  2.9500 0.97500 0.40000 3.0000 0.97500 0.40000 3.0000 0.92500 0.40000 2.9500 0.92500 0.40000 0.00012500 0.050000
485  2.9500 0.97500 0.45000 3.0000 0.97500 0.45000 3.0000 0.92500 0.45000 2.9500 0.92500 0.45000 0.00012500 0.050000
486  2.9500 0.92500 -0.45000 3.0000 0.92500 -0.45000 3.0000 0.87500 -0.45000 2.9500 0.87500 -0.45000 0.00012500 0.050000
487  2.9500 0.92500 -0.40000 3.0000 0.92500 -0.40000 3.0000 0.87500 -0.40000 2.9500 0.87500 -0.40000 0.00012500 0.050000
488  2.9500 0.92500 -0.35000 3.0000 0.92500 -0.35000 3.0000 0.87500 -0.35000 2.9500 0.87500 -0.35000 0.00012500 0.050000
489  2.9500 0.92500 -0.30000 3.0000 0.92500 -0.30000 3.0000 0.87500 -0.30000 2.9500 0.87500 -0.30000 0.00012500 0.050000
490  2.9500 0.92500 -0.25000 3.0000 0.92500 -0.25000 3.0000 0.87500 -0.25000 2.9500 0.87500 -0.25000 0.00012500 0.050000
491  2.9500 0.92500 -0.20000 3.0000 0.92500 -0.20000 3.0000 0.87500 -0.20000 2.9500 0.87500 -0.20000 0.00012500 0.050000
492  2.9500 0.92500 -0.15000 3.0000 0.92500 -0.15000 3.0000 0.87500 -0.15000 2.9500 0.87500 -0.15000 0.00012500 0.050000
493  2.9500 0.92500 -0.10000 3.0000 0.92500 -0.10000 3.0000 0.87500 -0.10000 2.9500 0.87500 -0.10000 0.00012500 0.050000
494  2.9500 0.92500 -0.050000 3.0000 0.92500 -0.050000 3.0000 0.87500 -0.050000 2.9500 0.87500 -0.050000 0.00012500 0.050000
495  2.9500 0.92500 0.0000 3.0000 0.92500 0.0000 3.0000 0.87500 0.0000 2.9500 0.87500 0.0000 0.00012500 0.050000
496  2.9500 0.92500 0.050000 3.0000 0.92500 0.050000 3.0000 0.87500 0.050000 2.9500 0.87500 0.050000 0.00012500 0.050000
497  2.9500 0.92500 0.10000 3.0000 0.92500 0.10000 3.0000 0.87500 0.10000 2.9500 0.87500 0.10000 0.00012500 0.050000
498  2.9500 0.92500 0.15000 3.0000 0.92500 0.15000 3.0000 0.87500 0.15000 2.9500 0.87500 0.15000 0.00012500 0.050000
499  2.9500 0.92500 0.20000 3.0000 0.92500 0.20000 3.0000 0.87500 0.20000 2.9500 0.87500 0.20000 0.00012500 0.050000
500  2.9500 0.92500 0.25000 3.0000 0.92500 0.25000 3.0000 0.87500 0.25000 2.9500 0.87500 0.25000 0.00012500 0.050000
501  2.9500 0.92500 0.30000 3.0000 0.92500 0.30000 3.0000 0.87500 0.30000 2.9500 0.87500 0.30000 0.00012500 0.050000
502  2.9500 0.92500 0.35000 3.0000 0.92500 0.35000 3.0000 0.87500 0.35000 2.9500 0.87500 0.35000 0.00012500 0.050000
503  2.9500 0.92500 0.40000 3.0000 0.92500 0.40000 3.0000 0.87500 0.40000 2.9500 0.87500 0.40000 0.00012500 0.050000
504  2.9500 0.92500 0.45000 3.0000 0.92500 0.45000 3.0000 0.87500 0.45000 2.9500 0.87500 0.45000 0.00012500 0.050000
505  2.9500 0.87500 -0.45000 3.0000 0.87500 -0.45000 3.0000 0.82500 -0.45000 2.9500 0.82500 -0.45000 0.00012500 0.050000
506  2.9500 0.87500 -0.40000 3.0000 0.87500 -0.40000 3.0000 0.82500 -0.40000 2.9500 0.82500 -0.40000 0.00012500 0.050000
507  2.9500 0.87500 -0.35000 3.0000 0.87500 -0.35000 3.0000 0.82500 -0.35000 2.9500 0.82500 -0.35000 0.00012500 0.050000
508  2.9500 0.87500 -0.30000 3.0000 0.87500 -0.30000 3.0000 0.82500 -0.30000 2.9500 0.82500 -0.30000 0.00012500 0.050000
509  2.9500 0.87500 -0.25000 3.0000 0.87500 -0.25000 3.0000 0.82500 -0.25000 2.9500 0.82500 -0.25000 0.00012500 0.050000
510  2.9500 0.87500 -0.20000 3.0000 0.87500 -0.20000 3.0000 0.82500 -0.20000 2.9500 0.82500 -0.20000 0.00012500 0.050000
511  2.9500 0.87500 -0.15000 3.0000 0.87500 -0.15000 3.0000 0.82500 -0.15000 2.9500 0.82500 -0.15000 0.00012500 0.050000
512  2.9500 0.87500 -0.10000 3.0000 0.87500 -0.10000 3.0000 0.82500 -0.10000 2.9500 0.82500 -0.10000 0.00012500 0.050000
513  2.9500 0.87500 -0.050000 3.0000 0.87500 -0.050000 3.0000 0.82500 -0.050000 2.9500 0.82500 -0.050000 0.00012500 0.050000
514  2.9500 0.87500 0.0000 3.0000 0.87500 0.0000 3.0000 0.82500 0.0000 2.9500 0.82500 0.0000 0.00012500 0.050000
515  2.9500 0.87500 0.050000 3.0000 0.87500 0.050000 3.0000 0.82500 0.050000 2.9500 0.82500 0.050000 0.00012500 0.050000
516  2.9500 0.87500 0.10000 3.0000 0.87500 0.10000 3.0000 0.82500 0.10000 2.9500 0.82500 0.10000 0.00012500 0.050000
517  2.9500 0.87500 0.15000 3.0000 0.87500 0.15000 3.0000 0.82500 0.15000 2.9500 0.82500 0.15000 0.00012500 0.050000
518  2.9500 0.87500 0.20000 3.0000 0.87500 0.20000 3.0000 0.82500 0.20000 2.9500 0.82500 0.20000 0.00012500 0.050000
519  2.9500 0.87500 0.25000 3.0000 0.87500 0.25000 3.0000 0.82500 0.25000 2.9500 0.82500 0.25000 0.00012500 0.050000
520  2.9500 0.87500 0.30000 3.0000 0.87500 0.30000 3.0000 0.82500 0.30000 2.9500 0.82500 0.30000 0.00012500 0.050000
521  2.9500 0.87500 0.35000 3.0000 0.87500 0.35000 3.0000 0.82500 0.35000 2.9500 0.82500 0.35000 0.00012500 0.050000
522  2.9500 0.87500 0.40000 3.0000 0.87500 0.40000 3.0000 0.82500 0.40000 2.9500 0.82500 0.40000 0.00012500 0.050000
523  2.9500 0.87500 0.45000 3.0000 0.87500 0.45000 3.0000 0.82500 0.45000 2.9500 0.82500 0.45000 0.00012500 0.050000
524  2.9500 0.82500 -0.45000 3.0000 0.82500 -0.45000 3.0000 0.77500 -0.45000 2.9500 0.77500 -0.45000 0.00012500 0.050000
525  2.9500 0.82500 -0.40000 3.0000 0.82500 -0.40000 3.0000 0.77500 -0.40000 2.9500 0.77500 -0.40000 0.00012500 0.050000
526  2.9500 0.82500 -0.35000 3.0000 0.82500 -0.35000 3.0000 0.77500 -0.35000 2.9500 0.77500 -0.35000 0.00012500 0.050000
527  2.9500 0.82500 -0.30000 3.0000 0.82500 -0.30000 3.0000 0.77500 -0.30000 2.9500 0.77500 -0.30000 0.00012500 0.050000
528  2.9500 0.82500 -0.25000 3.0000 0.82500 -0.25000 3.0000 0.77500 -0.25000 2.9500 0.77500 -0.25000 0.00012500 0.050000
529  2.9500 0.82500 -0.20000 3.0000 0.82500 -0.20000 3.0000 0.77500 -0.20000 2.9500 0.77500 -0.20000 0.00012500 0.050000
530  2.9500 0.82500 -0.15000 3.0000 0.82500 -0.15000 3.0000 0.77500 -0.15000 2.9500 0.77500 -0.15000 0.00012500 0.050000
531  2.9500 0.82500 -0.10000 3.0000 0.82500 -0.10000 3.0000 0.77500 -0.10000 2.9500 0.77500 -0.10000 0.00012500 0.050000
532  2.9500 0.82500 -0.050000 3.0000 0.82500 -0.050000 3.0000 0.77500 -0.050000 2.9500 0.77500 -0.050000 0.00012500 0.050000
533  2.9500 0.82500 0.0000 3.0000 0.82500 0.0000 3.0000 0.77500 0.0000 2.9500 0.77500 0.0000 0.00012500 0.050000
534  2.9500 0.82500 0.050000 3.0000 0.82500 0.050000 3.0000 0.77500 0.050000 2.9500 0.77500 0.050000 0.00012500 0.050000
535  2.9500 0.82500 0.10000 3.0000 0.82500 0.10000 3.0000 0.77500 0.10000 2.9500 0.77500 0.10000 0.00012500 0.050000
536  2.9500 0.82500 0.15000 3.0000 0.82500 0.15000 3.0000 0.77500 0.15000 2.9500 0.77500 0.15000 0.00012500 0.050000
537  2.9500 0.82500 0.20000 3.0000 0.82500 0.20000 3.0000 0.77500 0.20000 2.9500 0.77500 0.20000 0.00012500 0.050000
538  2.9500 0.82500 0.25000 3.0000 0.82500 0.25000 3.0000 0.77500 0.25000 2.9500 0.77500 0.25000 0.00012500 0.050000
539  2.9500 0.82500 0.30000 3.0000 0.82500 0.30000 3.0000 0.77500 0.30000 2.9500 0.77500 0.30000 0.00012500 0.050000
540  2.9500 0.82500 0.35000 3.0000 0.82500 0.35000 3.0000 0.77500 0.35000 2.9500 0.77500 0.35000 0.00012500 0.050000
541  2.9500 0.82500 0.40000 3.0000 0.82500 0.40000 3.0000 0.77500 0.40000 2.9500 0.77500 0.40000 0.00012500 0.050000
542  2.9500 0.82500 0.45000 3.0000 0.82500 0.45000 3.0000 0.77500 0.45000 2.9500 0.77500 0.45000 0.00012500 0.050000
543  2.9500 0.77500 -0.40000 3.0000 0.77500 -0.40000 3.0000 0.72500 -0.40000 2.9500 0.72500 -0.40000 0.00012500 0.050000
544  2.9500 0.77500 -0.35000 3.0000 0.77500 -0.35000 3.0000 0.72500 -0.35000 2.9500 0.72500 -0.35000 0.00012500 0.050000
545  2.9500 0.77500 -0.30000 3.0000 0.77500 -0.30000 3.0000 0.72500 -0.30000 2.9500 0.72500 -0.30000 0.00012500 0.050000
546  2.9500 0.77500 -0.25000 3.0000 0.77500 -0.25000 3.0000 0.72500 -0.25000 2.9500 0.72500 -0.25000 0.00012500 0.050000
547  2.9500 0.77500 -0.20000 3.0000 0.77500 -0.20000 3.0000 0.72500 -0.20000 2.9500 0.72500 -0.20000 0.00012500 0.050000
548  2.9500 0.77500 -0.15000 3.0000 0.77500 -0.15000 3.0000 0.72500 -0.15000 2.9500 0.72500 -0.15000 0.00012500 0.050000
549  2.9500 0.77500 -0.10000 3.0000 0.77500 -0.10000 3.0000 0.72500 -0.10000 2.9500 0.72500 -0.10000 0.00012500 0.050000
550  2.9500 0.77500 -0.050000 3.0000 0.77500 -0.050000 3.0000 0.72500 -0.050000 2.9500 0.72500 -0.050000 0.00012500 0.050000
551  2.9500 0.77500 0.0000 3.0000 0.77500 0.0000 3.0000 0.72500 0.0000 2.9500 0.72500 0.0000 0.00012500 0.050000
552  2.9500 0.77500 0.050000 3.0000 0.77500 0.050000 3.0000 0.72500 0.050000 2.9500 0.72500 0.050000 0.00012500 0.050000
553  2.9500 0.77500 0.10000 3.0000 0.77500 0.10000 3.0000 0.72500 0.10000 2.9500 0.72500 0.10000 0.00012500 0.050000
554  2.9500 0.77500 0.15000 3.0000 0.77500 0.15000 3.0000 0.72500 0.15000 2.9500 0.72500 0.15000 0.00012500 0.050000
555  2.9500 0.77500 0.20000 3.0000 0.77500 0.20000 3.0000 0.72500 0.20000 2.9500 0.72500 0.20000 0.00012500 0.050000
