element_index  x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 volume deltaZ
6514  6.5217 2.7857 -0.85714 6.9565 2.7857 -0.85714 6.9565 2.3571 -0.85714 6.5217 2.3571 -0.85714 0.079858 0.42857
6515  6.5217 2.7857 -0.42857 6.9565 2.7857 -0.42857 6.9565 2.3571 -0.42857 6.5217 2.3571 -0.42857 0.079858 0.42857
6516  6.5217 2.7857 0.0000 6.9565 2.7857 0.0000 6.9565 2.3571 0.0000 6.5217 2.3571 0.0000 0.079858 0.42857
6517  6.5217 2.7857 0.42857 6.9565 2.7857 0.42857 6.9565 2.3571 0.42857 6.5217 2.3571 0.42857 0.079858 0.42857
6518  6.5217 2.7857 0.85714 6.9565 2.7857 0.85714 6.9565 2.3571 0.85714 6.5217 2.3571 0.85714 0.079858 0.42857
6519  6.5217 2.7857 1.2857 6.9565 2.7857 1.2857 6.9565 2.3571 1.2857 6.5217 2.3571 1.2857 0.079858 0.42857
6520  6.5217 2.7857 1.7143 6.9565 2.7857 1.7143 6.9565 2.3571 1.7143 6.5217 2.3571 1.7143 0.079858 0.42857
6521  6.5217 2.7857 2.1429 6.9565 2.7857 2.1429 6.9565 2.3571 2.1429 6.5217 2.3571 2.1429 0.079858 0.42857
6522  6.5217 2.7857 2.5714 6.9565 2.7857 2.5714 6.9565 2.3571 2.5714 6.5217 2.3571 2.5714 0.079858 0.42857
6523  6.5217 2.7857 3.0000 6.9565 2.7857 3.0000 6.9565 2.3571 3.0000 6.5217 2.3571 3.0000 0.079858 0.42857
6524  6.5217 2.7857 3.4286 6.9565 2.7857 3.4286 6.9565 2.3571 3.4286 6.5217 2.3571 3.4286 0.079858 0.42857
6525  6.5217 2.7857 3.8571 6.9565 2.7857 3.8571 6.9565 2.3571 3.8571 6.5217 2.3571 3.8571 0.079858 0.42857
6526  6.5217 2.7857 4.2857 6.9565 2.7857 4.2857 6.9565 2.3571 4.2857 6.5217 2.3571 4.2857 0.079858 0.42857
6527  6.5217 2.3571 -4.2857 6.9565 2.3571 -4.2857 6.9565 1.9286 -4.2857 6.5217 1.9286 -4.2857 0.079858 0.42857
6528  6.5217 2.3571 -3.8571 6.9565 2.3571 -3.8571 6.9565 1.9286 -3.8571 6.5217 1.9286 -3.8571 0.079858 0.42857
6529  6.5217 2.3571 -3.4286 6.9565 2.3571 -3.4286 6.9565 1.9286 -3.4286 6.5217 1.9286 -3.4286 0.079858 0.42857
6530  6.5217 2.3571 -3.0000 6.9565 2.3571 -3.0000 6.9565 1.9286 -3.0000 6.5217 1.9286 -3.0000 0.079858 0.42857
6531  6.5217 2.3571 -2.5714 6.9565 2.3571 -2.5714 6.9565 1.9286 -2.5714 6.5217 1.9286 -2.5714 0.079858 0.42857
6532  6.5217 2.3571 -2.1429 6.9565 2.3571 -2.1429 6.9565 1.9286 -2.1429 6.5217 1.9286 -2.1429 0.079858 0.42857
6533  6.5217 2.3571 -1.7143 6.9565 2.3571 -1.7143 6.9565 1.9286 -1.7143 6.5217 1.9286 -1.7143 0.079858 0.42857
6534  6.5217 2.3571 -1.2857 6.9565 2.3571 -1.2857 6.9565 1.9286 -1.2857 6.5217 1.9286 -1.2857 0.079858 0.42857
6535  6.5217 2.3571 -0.85714 6.9565 2.3571 -0.85714 6.9565 1.9286 -0.85714 6.5217 1.9286 -0.85714 0.079858 0.42857
6536  6.5217 2.3571 -0.42857 6.9565 2.3571 -0.42857 6.9565 1.9286 -0.42857 6.5217 1.9286 -0.42857 0.079858 0.42857
6537  6.5217 2.3571 0.0000 6.9565 2.3571 0.0000 6.9565 1.9286 0.0000 6.5217 1.9286 0.0000 0.079858 0.42857
6538  6.5217 2.3571 0.42857 6.9565 2.3571 0.42857 6.9565 1.9286 0.42857 6.5217 1.9286 0.42857 0.079858 0.42857
6539  6.5217 2.3571 0.85714 6.9565 2.3571 0.85714 6.9565 1.9286 0.85714 6.5217 1.9286 0.85714 0.079858 0.42857
6540  6.5217 2.3571 1.2857 6.9565 2.3571 1.2857 6.9565 1.9286 1.2857 6.5217 1.9286 1.2857 0.079858 0.42857
6541  6.5217 2.3571 1.7143 6.9565 2.3571 1.7143 6.9565 1.9286 1.7143 6.5217 1.9286 1.7143 0.079858 0.42857
6542  6.5217 2.3571 2.1429 6.9565 2.3571 2.1429 6.9565 1.9286 2.1429 6.5217 1.9286 2.1429 0.079858 0.42857
6543  6.5217 2.3571 2.5714 6.9565 2.3571 2.5714 6.9565 1.9286 2.5714 6.5217 1.9286 2.5714 0.079858 0.42857
6544  6.5217 2.3571 3.0000 6.9565 2.3571 3.0000 6.9565 1.9286 3.0000 6.5217 1.9286 3.0000 0.079858 0.42857
6545  6.5217 2.3571 3.4286 6.9565 2.3571 3.4286 6.9565 1.9286 3.4286 6.5217 1.9286 3.4286 0.079858 0.42857
6546  6.5217 2.3571 3.8571 6.9565 2.3571 3.8571 6.9565 1.9286 3.8571 6.5217 1.9286 3.8571 0.079858 0.42857
6547  6.5217 2.3571 4.2857 6.9565 2.3571 4.2857 6.9565 1.9286 4.2857 6.5217 1.9286 4.2857 0.079858 0.42857
6548  6.5217 1.9286 -4.2857 6.9565 1.9286 -4.2857 6.9565 1.5000 -4.2857 6.5217 1.5000 -4.2857 0.079858 0.42857
6549  6.5217 1.9286 -3.8571 6.9565 1.9286 -3.8571 6.9565 1.5000 -3.8571 6.5217 1.5000 -3.8571 0.079858 0.42857
6550  6.5217 1.9286 -3.4286 6.9565 1.9286 -3.4286 6.9565 1.5000 -3.4286 6.5217 1.5000 -3.4286 0.079858 0.42857
6551  6.5217 1.9286 -3.0000 6.9565 1.9286 -3.0000 6.9565 1.5000 -3.0000 6.5217 1.5000 -3.0000 0.079858 0.42857
6552  6.5217 1.9286 -2.5714 6.9565 1.9286 -2.5714 6.9565 1.5000 -2.5714 6.5217 1.5000 -2.5714 0.079858 0.42857
6553  6.5217 1.9286 -2.1429 6.9565 1.9286 -2.1429 6.9565 1.5000 -2.1429 6.5217 1.5000 -2.1429 0.079858 0.42857
6554  6.5217 1.9286 -1.7143 6.9565 1.9286 -1.7143 6.9565 1.5000 -1.7143 6.5217 1.5000 -1.7143 0.079858 0.42857
6555  6.5217 1.9286 -1.2857 6.9565 1.9286 -1.2857 6.9565 1.5000 -1.2857 6.5217 1.5000 -1.2857 0.079858 0.42857
6556  6.5217 1.9286 -0.85714 6.9565 1.9286 -0.85714 6.9565 1.5000 -0.85714 6.5217 1.5000 -0.85714 0.079858 0.42857
6557  6.5217 1.9286 -0.42857 6.9565 1.9286 -0.42857 6.9565 1.5000 -0.42857 6.5217 1.5000 -0.42857 0.079858 0.42857
6558  6.5217 1.9286 0.0000 6.9565 1.9286 0.0000 6.9565 1.5000 0.0000 6.5217 1.5000 0.0000 0.079858 0.42857
6559  6.5217 1.9286 0.42857 6.9565 1.9286 0.42857 6.9565 1.5000 0.42857 6.5217 1.5000 0.42857 0.079858 0.42857
6560  6.5217 1.9286 0.85714 6.9565 1.9286 0.85714 6.9565 1.5000 0.85714 6.5217 1.5000 0.85714 0.079858 0.42857
6561  6.5217 1.9286 1.2857 6.9565 1.9286 1.2857 6.9565 1.5000 1.2857 6.5217 1.5000 1.2857 0.079858 0.42857
6562  6.5217 1.9286 1.7143 6.9565 1.9286 1.7143 6.9565 1.5000 1.7143 6.5217 1.5000 1.7143 0.079858 0.42857
6563  6.5217 1.9286 2.1429 6.9565 1.9286 2.1429 6.9565 1.5000 2.1429 6.5217 1.5000 2.1429 0.079858 0.42857
6564  6.5217 1.9286 2.5714 6.9565 1.9286 2.5714 6.9565 1.5000 2.5714 6.5217 1.5000 2.5714 0.079858 0.42857
6565  6.5217 1.9286 3.0000 6.9565 1.9286 3.0000 6.9565 1.5000 3.0000 6.5217 1.5000 3.0000 0.079858 0.42857
6566  6.5217 1.9286 3.4286 6.9565 1.9286 3.4286 6.9565 1.5000 3.4286 6.5217 1.5000 3.4286 0.079858 0.42857
6567  6.5217 1.9286 3.8571 6.9565 1.9286 3.8571 6.9565 1.5000 3.8571 6.5217 1.5000 3.8571 0.079858 0.42857
6568  6.5217 1.9286 4.2857 6.9565 1.9286 4.2857 6.9565 1.5000 4.2857 6.5217 1.5000 4.2857 0.079858 0.42857
6569  6.5217 1.5000 -4.7143 6.9565 1.5000 -4.7143 6.9565 1.0714 -4.7143 6.5217 1.0714 -4.7143 0.079858 0.42857
6570  6.5217 1.5000 -4.2857 6.9565 1.5000 -4.2857 6.9565 1.0714 -4.2857 6.5217 1.0714 -4.2857 0.079858 0.42857
6571  6.5217 1.5000 -3.8571 6.9565 1.5000 -3.8571 6.9565 1.0714 -3.8571 6.5217 1.0714 -3.8571 0.079858 0.42857
6572  6.5217 1.5000 -3.4286 6.9565 1.5000 -3.4286 6.9565 1.0714 -3.4286 6.5217 1.0714 -3.4286 0.079858 0.42857
6573  6.5217 1.5000 -3.0000 6.9565 1.5000 -3.0000 6.9565 1.0714 -3.0000 6.5217 1.0714 -3.0000 0.079858 0.42857
6574  6.5217 1.5000 -2.5714 6.9565 1.5000 -2.5714 6.9565 1.0714 -2.5714 6.5217 1.0714 -2.5714 0.079858 0.42857
6575  6.5217 1.5000 -2.1429 6.9565 1.5000 -2.1429 6.9565 1.0714 -2.1429 6.5217 1.0714 -2.1429 0.079858 0.42857
6576  6.5217 1.5000 -1.7143 6.9565 1.5000 -1.7143 6.9565 1.0714 -1.7143 6.5217 1.0714 -1.7143 0.079858 0.42857
6577  6.5217 1.5000 -1.2857 6.9565 1.5000 -1.2857 6.9565 1.0714 -1.2857 6.5217 1.0714 -1.2857 0.079858 0.42857
6578  6.5217 1.5000 -0.85714 6.9565 1.5000 -0.85714 6.9565 1.0714 -0.85714 6.5217 1.0714 -0.85714 0.079858 0.42857
6579  6.5217 1.5000 -0.42857 6.9565 1.5000 -0.42857 6.9565 1.0714 -0.42857 6.5217 1.0714 -0.42857 0.079858 0.42857
6580  6.5217 1.5000 0.0000 6.9565 1.5000 0.0000 6.9565 1.0714 0.0000 6.5217 1.0714 0.0000 0.079858 0.42857
6581  6.5217 1.5000 0.42857 6.9565 1.5000 0.42857 6.9565 1.0714 0.42857 6.5217 1.0714 0.42857 0.079858 0.42857
6582  6.5217 1.5000 0.85714 6.9565 1.5000 0.85714 6.9565 1.0714 0.85714 6.5217 1.0714 0.85714 0.079858 0.42857
6583  6.5217 1.5000 1.2857 6.9565 1.5000 1.2857 6.9565 1.0714 1.2857 6.5217 1.0714 1.2857 0.079858 0.42857
6584  6.5217 1.5000 1.7143 6.9565 1.5000 1.7143 6.9565 1.0714 1.7143 6.5217 1.0714 1.7143 0.079858 0.42857
6585  6.5217 1.5000 2.1429 6.9565 1.5000 2.1429 6.9565 1.0714 2.1429 6.5217 1.0714 2.1429 0.079858 0.42857
6586  6.5217 1.5000 2.5714 6.9565 1.5000 2.5714 6.9565 1.0714 2.5714 6.5217 1.0714 2.5714 0.079858 0.42857
6587  6.5217 1.5000 3.0000 6.9565 1.5000 3.0000 6.9565 1.0714 3.0000 6.5217 1.0714 3.0000 0.079858 0.42857
6588  6.5217 1.5000 3.4286 6.9565 1.5000 3.4286 6.9565 1.0714 3.4286 6.5217 1.0714 3.4286 0.079858 0.42857
6589  6.5217 1.5000 3.8571 6.9565 1.5000 3.8571 6.9565 1.0714 3.8571 6.5217 1.0714 3.8571 0.079858 0.42857
6590  6.5217 1.5000 4.2857 6.9565 1.5000 4.2857 6.9565 1.0714 4.2857 6.5217 1.0714 4.2857 0.079858 0.42857
6591  6.5217 1.5000 4.7143 6.9565 1.5000 4.7143 6.9565 1.0714 4.7143 6.5217 1.0714 4.7143 0.079858 0.42857
6592  6.5217 1.0714 -4.7143 6.9565 1.0714 -4.7143 6.9565 0.64286 -4.7143 6.5217 0.64286 -4.7143 0.079858 0.42857
6593  6.5217 1.0714 -4.2857 6.9565 1.0714 -4.2857 6.9565 0.64286 -4.2857 6.5217 0.64286 -4.2857 0.079858 0.42857
6594  6.5217 1.0714 -3.8571 6.9565 1.0714 -3.8571 6.9565 0.64286 -3.8571 6.5217 0.64286 -3.8571 0.079858 0.42857
6595  6.5217 1.0714 -3.4286 6.9565 1.0714 -3.4286 6.9565 0.64286 -3.4286 6.5217 0.64286 -3.4286 0.079858 0.42857
6596  6.5217 1.0714 -3.0000 6.9565 1.0714 -3.0000 6.9565 0.64286 -3.0000 6.5217 0.64286 -3.0000 0.079858 0.42857
6597  6.5217 1.0714 -2.5714 6.9565 1.0714 -2.5714 6.9565 0.64286 -2.5714 6.5217 0.64286 -2.5714 0.079858 0.42857
6598  6.5217 1.0714 -2.1429 6.9565 1.0714 -2.1429 6.9565 0.64286 -2.1429 6.5217 0.64286 -2.1429 0.079858 0.42857
6599  6.5217 1.0714 -1.7143 6.9565 1.0714 -1.7143 6.9565 0.64286 -1.7143 6.5217 0.64286 -1.7143 0.079858 0.42857
6600  6.5217 1.0714 -1.2857 6.9565 1.0714 -1.2857 6.9565 0.64286 -1.2857 6.5217 0.64286 -1.2857 0.079858 0.42857
6601  6.5217 1.0714 -0.85714 6.9565 1.0714 -0.85714 6.9565 0.64286 -0.85714 6.5217 0.64286 -0.85714 0.079858 0.42857
6602  6.5217 1.0714 -0.42857 6.9565 1.0714 -0.42857 6.9565 0.64286 -0.42857 6.5217 0.64286 -0.42857 0.079858 0.42857
6603  6.5217 1.0714 0.0000 6.9565 1.0714 0.0000 6.9565 0.64286 0.0000 6.5217 0.64286 0.0000 0.079858 0.42857
6604  6.5217 1.0714 0.42857 6.9565 1.0714 0.42857 6.9565 0.64286 0.42857 6.5217 0.64286 0.42857 0.079858 0.42857
6605  6.5217 1.0714 0.85714 6.9565 1.0714 0.85714 6.9565 0.64286 0.85714 6.5217 0.64286 0.85714 0.079858 0.42857
6606  6.5217 1.0714 1.2857 6.9565 1.0714 1.2857 6.9565 0.64286 1.2857 6.5217 0.64286 1.2857 0.079858 0.42857
6607  6.5217 1.0714 1.7143 6.9565 1.0714 1.7143 6.9565 0.64286 1.7143 6.5217 0.64286 1.7143 0.079858 0.42857
6608  6.5217 1.0714 2.1429 6.9565 1.0714 2.1429 6.9565 0.64286 2.1429 6.5217 0.64286 2.1429 0.079858 0.42857
6609  6.5217 1.0714 2.5714 6.9565 1.0714 2.5714 6.9565 0.64286 2.5714 6.5217 0.64286 2.5714 0.079858 0.42857
6610  6.5217 1.0714 3.0000 6.9565 1.0714 3.0000 6.9565 0.64286 3.0000 6.5217 0.64286 3.0000 0.079858 0.42857
6611  6.5217 1.0714 3.4286 6.9565 1.0714 3.4286 6.9565 0.64286 3.4286 6.5217 0.64286 3.4286 0.079858 0.42857
6612  6.5217 1.0714 3.8571 6.9565 1.0714 3.8571 6.9565 0.64286 3.8571 6.5217 0.64286 3.8571 0.079858 0.42857
6613  6.5217 1.0714 4.2857 6.9565 1.0714 4.2857 6.9565 0.64286 4.2857 6.5217 0.64286 4.2857 0.079858 0.42857
6614  6.5217 1.0714 4.7143 6.9565 1.0714 4.7143 6.9565 0.64286 4.7143 6.5217 0.64286 4.7143 0.079858 0.42857
6615  6.5217 0.64286 -4.7143 6.9565 0.64286 -4.7143 6.9565 0.21429 -4.7143 6.5217 0.21429 -4.7143 0.079858 0.42857
6616  6.5217 0.64286 -4.2857 6.9565 0.64286 -4.2857 6.9565 0.21429 -4.2857 6.5217 0.21429 -4.2857 0.079858 0.42857
6617  6.5217 0.64286 -3.8571 6.9565 0.64286 -3.8571 6.9565 0.21429 -3.8571 6.5217 0.21429 -3.8571 0.079858 0.42857
6618  6.5217 0.64286 -3.4286 6.9565 0.64286 -3.4286 6.9565 0.21429 -3.4286 6.5217 0.21429 -3.4286 0.079858 0.42857
6619  6.5217 0.64286 -3.0000 6.9565 0.64286 -3.0000 6.9565 0.21429 -3.0000 6.5217 0.21429 -3.0000 0.079858 0.42857
6620  6.5217 0.64286 -2.5714 6.9565 0.64286 -2.5714 6.9565 0.21429 -2.5714 6.5217 0.21429 -2.5714 0.079858 0.42857
6621  6.5217 0.64286 -2.1429 6.9565 0.64286 -2.1429 6.9565 0.21429 -2.1429 6.5217 0.21429 -2.1429 0.079858 0.42857
6622  6.5217 0.64286 -1.7143 6.9565 0.64286 -1.7143 6.9565 0.21429 -1.7143 6.5217 0.21429 -1.7143 0.079858 0.42857
6623  6.5217 0.64286 -1.2857 6.9565 0.64286 -1.2857 6.9565 0.21429 -1.2857 6.5217 0.21429 -1.2857 0.079858 0.42857
6624  6.5217 0.64286 -0.85714 6.9565 0.64286 -0.85714 6.9565 0.21429 -0.85714 6.5217 0.21429 -0.85714 0.079858 0.42857
6625  6.5217 0.64286 -0.42857 6.9565 0.64286 -0.42857 6.9565 0.21429 -0.42857 6.5217 0.21429 -0.42857 0.079858 0.42857
6626  6.5217 0.64286 0.0000 6.9565 0.64286 0.0000 6.9565 0.21429 0.0000 6.5217 0.21429 0.0000 0.079858 0.42857
6627  6.5217 0.64286 0.42857 6.9565 0.64286 0.42857 6.9565 0.21429 0.42857 6.5217 0.21429 0.42857 0.079858 0.42857
6628  6.5217 0.64286 0.85714 6.9565 0.64286 0.85714 6.9565 0.21429 0.85714 6.5217 0.21429 0.85714 0.079858 0.42857
6629  6.5217 0.64286 1.2857 6.9565 0.64286 1.2857 6.9565 0.21429 1.2857 6.5217 0.21429 1.2857 0.079858 0.42857
6630  6.5217 0.64286 1.7143 6.9565 0.64286 1.7143 6.9565 0.21429 1.7143 6.5217 0.21429 1.7143 0.079858 0.42857
6631  6.5217 0.64286 2.1429 6.9565 0.64286 2.1429 6.9565 0.21429 2.1429 6.5217 0.21429 2.1429 0.079858 0.42857
6632  6.5217 0.64286 2.5714 6.9565 0.64286 2.5714 6.9565 0.21429 2.5714 6.5217 0.21429 2.5714 0.079858 0.42857
6633  6.5217 0.64286 3.0000 6.9565 0.64286 3.0000 6.9565 0.21429 3.0000 6.5217 0.21429 3.0000 0.079858 0.42857
6634  6.5217 0.64286 3.4286 6.9565 0.64286 3.4286 6.9565 0.21429 3.4286 6.5217 0.21429 3.4286 0.079858 0.42857
6635  6.5217 0.64286 3.8571 6.9565 0.64286 3.8571 6.9565 0.21429 3.8571 6.5217 0.21429 3.8571 0.079858 0.42857
6636  6.5217 0.64286 4.2857 6.9565 0.64286 4.2857 6.9565 0.21429 4.2857 6.5217 0.21429 4.2857 0.079858 0.42857
6637  6.5217 0.64286 4.7143 6.9565 0.64286 4.7143 6.9565 0.21429 4.7143 6.5217 0.21429 4.7143 0.079858 0.42857
6638  6.5217 0.21429 -4.7143 6.9565 0.21429 -4.7143 6.9565 -0.21429 -4.7143 6.5217 -0.21429 -4.7143 0.079858 0.42857
6639  6.5217 0.21429 -4.2857 6.9565 0.21429 -4.2857 6.9565 -0.21429 -4.2857 6.5217 -0.21429 -4.2857 0.079858 0.42857
6640  6.5217 0.21429 -3.8571 6.9565 0.21429 -3.8571 6.9565 -0.21429 -3.8571 6.5217 -0.21429 -3.8571 0.079858 0.42857
6641  6.5217 0.21429 -3.4286 6.9565 0.21429 -3.4286 6.9565 -0.21429 -3.4286 6.5217 -0.21429 -3.4286 0.079858 0.42857
6642  6.5217 0.21429 -3.0000 6.9565 0.21429 -3.0000 6.9565 -0.21429 -3.0000 6.5217 -0.21429 -3.0000 0.079858 0.42857
6643  6.5217 0.21429 -2.5714 6.9565 0.21429 -2.5714 6.9565 -0.21429 -2.5714 6.5217 -0.21429 -2.5714 0.079858 0.42857
6644  6.5217 0.21429 -2.1429 6.9565 0.21429 -2.1429 6.9565 -0.21429 -2.1429 6.5217 -0.21429 -2.1429 0.079858 0.42857
6645  6.5217 0.21429 -1.7143 6.9565 0.21429 -1.7143 6.9565 -0.21429 -1.7143 6.5217 -0.21429 -1.7143 0.079858 0.42857
6646  6.5217 0.21429 -1.2857 6.9565 0.21429 -1.2857 6.9565 -0.21429 -1.2857 6.5217 -0.21429 -1.2857 0.079858 0.42857
6647  6.5217 0.21429 -0.85714 6.9565 0.21429 -0.85714 6.9565 -0.21429 -0.85714 6.5217 -0.21429 -0.85714 0.079858 0.42857
6648  6.5217 0.21429 -0.42857 6.9565 0.21429 -0.42857 6.9565 -0.21429 -0.42857 6.5217 -0.21429 -0.42857 0.079858 0.42857
6649  6.5217 0.21429 0.0000 6.9565 0.21429 0.0000 6.9565 -0.21429 0.0000 6.5217 -0.21429 0.0000 0.079858 0.42857
6650  6.5217 0.21429 0.42857 6.9565 0.21429 0.42857 6.9565 -0.21429 0.42857 6.5217 -0.21429 0.42857 0.079858 0.42857
6651  6.5217 0.21429 0.85714 6.9565 0.21429 0.85714 6.9565 -0.21429 0.85714 6.5217 -0.21429 0.85714 0.079858 0.42857
6652  6.5217 0.21429 1.2857 6.9565 0.21429 1.2857 6.9565 -0.21429 1.2857 6.5217 -0.21429 1.2857 0.079858 0.42857
6653  6.5217 0.21429 1.7143 6.9565 0.21429 1.7143 6.9565 -0.21429 1.7143 6.5217 -0.21429 1.7143 0.079858 0.42857
6654  6.5217 0.21429 2.1429 6.9565 0.21429 2.1429 6.9565 -0.21429 2.1429 6.5217 -0.21429 2.1429 0.079858 0.42857
6655  6.5217 0.21429 2.5714 6.9565 0.21429 2.5714 6.9565 -0.21429 2.5714 6.5217 -0.21429 2.5714 0.079858 0.42857
6656  6.5217 0.21429 3.0000 6.9565 0.21429 3.0000 6.9565 -0.21429 3.0000 6.5217 -0.21429 3.0000 0.079858 0.42857
6657  6.5217 0.21429 3.4286 6.9565 0.21429 3.4286 6.9565 -0.21429 3.4286 6.5217 -0.21429 3.4286 0.079858 0.42857
6658  6.5217 0.21429 3.8571 6.9565 0.21429 3.8571 6.9565 -0.21429 3.8571 6.5217 -0.21429 3.8571 0.079858 0.42857
6659  6.5217 0.21429 4.2857 6.9565 0.21429 4.2857 6.9565 -0.21429 4.2857 6.5217 -0.21429 4.2857 0.079858 0.42857
6660  6.5217 0.21429 4.7143 6.9565 0.21429 4.7143 6.9565 -0.21429 4.7143 6.5217 -0.21429 4.7143 0.079858 0.42857
6661  6.5217 -0.21429 -4.7143 6.9565 -0.21429 -4.7143 6.9565 -0.64286 -4.7143 6.5217 -0.64286 -4.7143 0.079858 0.42857
6662  6.5217 -0.21429 -4.2857 6.9565 -0.21429 -4.2857 6.9565 -0.64286 -4.2857 6.5217 -0.64286 -4.2857 0.079858 0.42857
6663  6.5217 -0.21429 -3.8571 6.9565 -0.21429 -3.8571 6.9565 -0.64286 -3.8571 6.5217 -0.64286 -3.8571 0.079858 0.42857
6664  6.5217 -0.21429 -3.4286 6.9565 -0.21429 -3.4286 6.9565 -0.64286 -3.4286 6.5217 -0.64286 -3.4286 0.079858 0.42857
6665  6.5217 -0.21429 -3.0000 6.9565 -0.21429 -3.0000 6.9565 -0.64286 -3.0000 6.5217 -0.64286 -3.0000 0.079858 0.42857
6666  6.5217 -0.21429 -2.5714 6.9565 -0.21429 -2.5714 6.9565 -0.64286 -2.5714 6.5217 -0.64286 -2.5714 0.079858 0.42857
6667  6.5217 -0.21429 -2.1429 6.9565 -0.21429 -2.1429 6.9565 -0.64286 -2.1429 6.5217 -0.64286 -2.1429 0.079858 0.42857
6668  6.5217 -0.21429 -1.7143 6.9565 -0.21429 -1.7143 6.9565 -0.64286 -1.7143 6.5217 -0.64286 -1.7143 0.079858 0.42857
6669  6.5217 -0.21429 -1.2857 6.9565 -0.21429 -1.2857 6.9565 -0.64286 -1.2857 6.5217 -0.64286 -1.2857 0.079858 0.42857
6670  6.5217 -0.21429 -0.85714 6.9565 -0.21429 -0.85714 6.9565 -0.64286 -0.85714 6.5217 -0.64286 -0.85714 0.079858 0.42857
6671  6.5217 -0.21429 -0.42857 6.9565 -0.21429 -0.42857 6.9565 -0.64286 -0.42857 6.5217 -0.64286 -0.42857 0.079858 0.42857
6672  6.5217 -0.21429 0.0000 6.9565 -0.21429 0.0000 6.9565 -0.64286 0.0000 6.5217 -0.64286 0.0000 0.079858 0.42857
6673  6.5217 -0.21429 0.42857 6.9565 -0.21429 0.42857 6.9565 -0.64286 0.42857 6.5217 -0.64286 0.42857 0.079858 0.42857
6674  6.5217 -0.21429 0.85714 6.9565 -0.21429 0.85714 6.9565 -0.64286 0.85714 6.5217 -0.64286 0.85714 0.079858 0.42857
6675  6.5217 -0.21429 1.2857 6.9565 -0.21429 1.2857 6.9565 -0.64286 1.2857 6.5217 -0.64286 1.2857 0.079858 0.42857
6676  6.5217 -0.21429 1.7143 6.9565 -0.21429 1.7143 6.9565 -0.64286 1.7143 6.5217 -0.64286 1.7143 0.079858 0.42857
6677  6.5217 -0.21429 2.1429 6.9565 -0.21429 2.1429 6.9565 -0.64286 2.1429 6.5217 -0.64286 2.1429 0.079858 0.42857
6678  6.5217 -0.21429 2.5714 6.9565 -0.21429 2.5714 6.9565 -0.64286 2.5714 6.5217 -0.64286 2.5714 0.079858 0.42857
6679  6.5217 -0.21429 3.0000 6.9565 -0.21429 3.0000 6.9565 -0.64286 3.0000 6.5217 -0.64286 3.0000 0.079858 0.42857
6680  6.5217 -0.21429 3.4286 6.9565 -0.21429 3.4286 6.9565 -0.64286 3.4286 6.5217 -0.64286 3.4286 0.079858 0.42857
6681  6.5217 -0.21429 3.8571 6.9565 -0.21429 3.8571 6.9565 -0.64286 3.8571 6.5217 -0.64286 3.8571 0.079858 0.42857
6682  6.5217 -0.21429 4.2857 6.9565 -0.21429 4.2857 6.9565 -0.64286 4.2857 6.5217 -0.64286 4.2857 0.079858 0.42857
6683  6.5217 -0.21429 4.7143 6.9565 -0.21429 4.7143 6.9565 -0.64286 4.7143 6.5217 -0.64286 4.7143 0.079858 0.42857
6684  6.5217 -0.64286 -4.7143 6.9565 -0.64286 -4.7143 6.9565 -1.0714 -4.7143 6.5217 -1.0714 -4.7143 0.079858 0.42857
6685  6.5217 -0.64286 -4.2857 6.9565 -0.64286 -4.2857 6.9565 -1.0714 -4.2857 6.5217 -1.0714 -4.2857 0.079858 0.42857
6686  6.5217 -0.64286 -3.8571 6.9565 -0.64286 -3.8571 6.9565 -1.0714 -3.8571 6.5217 -1.0714 -3.8571 0.079858 0.42857
6687  6.5217 -0.64286 -3.4286 6.9565 -0.64286 -3.4286 6.9565 -1.0714 -3.4286 6.5217 -1.0714 -3.4286 0.079858 0.42857
6688  6.5217 -0.64286 -3.0000 6.9565 -0.64286 -3.0000 6.9565 -1.0714 -3.0000 6.5217 -1.0714 -3.0000 0.079858 0.42857
6689  6.5217 -0.64286 -2.5714 6.9565 -0.64286 -2.5714 6.9565 -1.0714 -2.5714 6.5217 -1.0714 -2.5714 0.079858 0.42857
6690  6.5217 -0.64286 -2.1429 6.9565 -0.64286 -2.1429 6.9565 -1.0714 -2.1429 6.5217 -1.0714 -2.1429 0.079858 0.42857
6691  6.5217 -0.64286 -1.7143 6.9565 -0.64286 -1.7143 6.9565 -1.0714 -1.7143 6.5217 -1.0714 -1.7143 0.079858 0.42857
6692  6.5217 -0.64286 -1.2857 6.9565 -0.64286 -1.2857 6.9565 -1.0714 -1.2857 6.5217 -1.0714 -1.2857 0.079858 0.42857
6693  6.5217 -0.64286 -0.85714 6.9565 -0.64286 -0.85714 6.9565 -1.0714 -0.85714 6.5217 -1.0714 -0.85714 0.079858 0.42857
6694  6.5217 -0.64286 -0.42857 6.9565 -0.64286 -0.42857 6.9565 -1.0714 -0.42857 6.5217 -1.0714 -0.42857 0.079858 0.42857
6695  6.5217 -0.64286 0.0000 6.9565 -0.64286 0.0000 6.9565 -1.0714 0.0000 6.5217 -1.0714 0.0000 0.079858 0.42857
6696  6.5217 -0.64286 0.42857 6.9565 -0.64286 0.42857 6.9565 -1.0714 0.42857 6.5217 -1.0714 0.42857 0.079858 0.42857
