Time 2ag_AVG_dendrite STD_dendrite 2ag_AVG_SM_dendrite STD_SM_dendrite 2ag_AVG_CT_dendrite STD_CT_dendrite 2ag_AVG_neck.sa1[0] STD_neck.sa1[0] 2ag_AVG_CT_neck.sa1[0] STD_CT_neck.sa1[0] 2ag_AVG_head.sa1[0] STD_head.sa1[0] 2ag_AVG_CT_head.sa1[0] STD_CT_head.sa1[0] 2ag_AVG_PSD.sa1[0] STD_PSD.sa1[0] 2ag_AVG_CT_PSD.sa1[0] STD_CT_PSD.sa1[0] 2ag_AVG_neck.sa1[1] STD_neck.sa1[1] 2ag_AVG_CT_neck.sa1[1] STD_CT_neck.sa1[1] 2ag_AVG_head.sa1[1] STD_head.sa1[1] 2ag_AVG_CT_head.sa1[1] STD_CT_head.sa1[1] 2ag_AVG_PSD.sa1[1] STD_PSD.sa1[1] 2ag_AVG_CT_PSD.sa1[1] STD_CT_PSD.sa1[1] 2ag_AVG_FAKE.sa2[0] STD_FAKE.sa2[0] 2ag_AVG_CT_FAKE.sa2[0] STD_CT_FAKE.sa2[0] 2ag_AVG_FAKE.sa2[1] STD_FAKE.sa2[1] 2ag_AVG_CT_FAKE.sa2[1] STD_CT_FAKE.sa2[1] 2ag_AVG_FAKE.sa2[2] STD_FAKE.sa2[2] 2ag_AVG_CT_FAKE.sa2[2] STD_CT_FAKE.sa2[2] 2ag_AVG_FAKE.sa2[3] STD_FAKE.sa2[3] 2ag_AVG_CT_FAKE.sa2[3] STD_CT_FAKE.sa2[3] 2ag_AVG_FAKE.sa2[4] STD_FAKE.sa2[4] 2ag_AVG_CT_FAKE.sa2[4] STD_CT_FAKE.sa2[4] 2ag_AVG_TOTAL STD_TOTAL
13200 0.153061 0.387352 0.178571 0.467025 0.142857 0.349927 0 0 0 0 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206 0.374397 
13250 0.17347 0.378652 0.178571 0.382993 0.171429 0.376883 0 0 0 0 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163873 0.360094 
13300 0.112245 0.315667 0.107143 0.309295 0.114286 0.318158 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.666667 0.471405 0.666667 0.471405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.164128 0.34769 
13350 0.112245 0.315667 0.107143 0.309295 0.114286 0.318158 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156246 0.311971 
13400 0.17347 0.495397 0.214286 0.48969 0.157143 0.496724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163873 0.465429 
13450 0.183674 0.412729 0.285714 0.524891 0.142857 0.349927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188416 0.383547 
13500 0.183674 0.436754 0.214286 0.48969 0.171429 0.413052 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.203055 0.409224 
13550 0.142857 0.349927 0.142857 0.349927 0.142857 0.349927 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.216364 0.344099 
13600 0.214286 0.434483 0.214286 0.410326 0.214286 0.443778 0 0 0 0 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.198986 0.411218 
13650 0.204082 0.427598 0.214286 0.410326 0.2 0.434248 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.254395 0.422802 
13700 0.17347 0.404705 0.214286 0.410326 0.157143 0.401273 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.284365 0.413896 
13750 0.204082 0.427598 0.178571 0.467025 0.214286 0.410326 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.372634 0.466546 
13800 0.285715 0.534522 0.214286 0.48969 0.314286 0.548839 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.313361 0.499631 
13850 0.265306 0.506106 0.357143 0.610286 0.228571 0.452657 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.273283 0.470073 
13900 0.295919 0.609603 0.535714 0.865289 0.2 0.434248 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.34804 0.560045 
13950 0.22449 0.441024 0.107143 0.309295 0.271429 0.475738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.328257 0.50741 
14000 0.255102 0.45873 0.285714 0.451754 0.242857 0.460922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.309548 0.437191 
14050 0.295919 0.592628 0.464286 0.778375 0.228571 0.483187 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.330022 0.539523 
14100 0.377552 0.580557 0.285714 0.589015 0.414286 0.573033 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.461058 0.523815 
14150 0.418368 0.57006 0.5 0.626783 0.385714 0.542293 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.559234 0.527789 
14200 0.377552 0.580557 0.392857 0.556731 0.371429 0.589708 1 0.816497 1 0.816497 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.529752 0.565122 
14250 0.469388 0.688151 0.464286 0.680449 0.471429 0.691198 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583983 0.651292 
14300 0.408164 0.620018 0.464286 0.565821 0.385714 0.639036 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.526808 0.575473 
14350 0.377552 0.614706 0.464286 0.625765 0.342857 0.606765 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.450925 0.556516 
14400 0.438776 0.686106 0.535714 0.944236 0.4 0.545108 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531747 0.61491 
14450 0.428572 0.728431 0.464286 0.905623 0.414286 0.643492 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.583777 0.671199 
14500 0.459184 0.716687 0.535714 0.680449 0.428572 0.728431 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.597726 0.645474 
14550 0.510205 0.731853 0.642857 0.666241 0.457143 0.749966 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0.333333 0.471405 0.333333 0.471405 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.547027 0.669767 
14600 0.530613 0.657826 0.285714 0.451754 0.628572 0.700437 0 0 0 0 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.653543 0.645259 
14650 0.510205 0.703415 0.464286 0.625765 0.528572 0.731367 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.65002 1.50912 1.65002 1.50912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.550405 0.673481 
14700 0.500001 0.688832 0.571429 0.775913 0.471429 0.648546 0 0 0 0 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.612568 0.645031 
14750 0.479592 0.688529 0.464286 0.625765 0.485714 0.711996 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.554474 0.616048 
14800 0.520409 0.823501 0.607143 0.859372 0.485714 0.806099 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.679676 0.745273 
14850 0.520409 0.688529 0.321429 0.53809 0.6 0.725061 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.713459 0.621795 
14900 0.602042 0.710558 0.714286 0.795395 0.557143 0.668382 0.666667 0.942809 0.666667 0.942809 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.689094 0.661961 
14950 0.62245 0.814602 0.5 0.731925 0.671429 0.840432 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.734802 0.721758 
15000 0.642858 0.759295 0.607143 0.724041 0.657143 0.772486 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.642003 0.689049 
15050 0.62245 0.814602 0.464286 0.731053 0.685715 0.837391 0.666667 0.471405 0.666667 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.97503 2.37681 2.97503 2.37681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.815883 0.809984 
15100 0.704082 0.745177 0.75 0.737999 0.685715 0.74724 0 0 0 0 2.32501 1.0461 2.32501 1.0461 4 0 4 0 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.880482 0.684273 
15150 0.642858 0.928571 0.607143 1.11289 0.657143 0.84322 0.333333 0.471405 0.333333 0.471405 1 0 1 0 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.724208 0.837621 
15200 0.663266 0.669203 0.714286 0.646813 0.642857 0.676877 0 0 0 0 3 0 3 0 3 0 3 0 0 0 0 0 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.854376 0.582758 
15250 0.765307 0.901257 0.964286 0.981331 0.685715 0.854281 0 0 0 0 4.37495 0.80013 4.37495 0.80013 2 0 2 0 1 0.816497 1 0.816497 3.02497 0.806506 3.02497 0.806506 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0604 0.805897 
15300 0.806123 0.965297 1 1.19523 0.728572 0.843825 0 0 0 0 0.650019 1.25598 0.650019 1.25598 2 0 2 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.916465 0.876806 
15350 0.775511 0.851536 0.535714 0.82298 0.871429 0.843825 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0.333333 0.471405 0.333333 0.471405 4.04994 1.26411 4.04994 1.26411 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.958816 0.787275 
15400 0.755103 0.833742 0.678571 0.847415 0.785715 0.826228 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 4 0 4 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.953649 0.754197 
15450 0.714286 0.832992 0.678571 0.758456 0.728572 0.860588 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.872367 0.74298 
15500 0.755103 0.857871 0.678571 0.804166 0.785715 0.876565 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0.666667 0.471405 0.666667 0.471405 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.870318 0.762678 
15550 0.755103 0.881339 0.75 0.784902 0.757143 0.917071 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.819646 0.800765 
15600 0.765307 0.85477 0.785714 0.772618 0.757143 0.885368 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.861078 0.756034 
15650 0.84694 0.873089 0.678571 0.847415 0.914286 0.874117 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 2.32501 1.0461 2.32501 1.0461 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01689 0.734743 
15700 0.887756 0.890799 1.10714 0.899972 0.8 0.871779 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.961915 0.760964 
15750 0.908164 0.990636 0.857143 0.832993 0.928572 1.04637 0 0 0 0 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0.333333 0.471405 0.333333 0.471405 5.04994 0.708466 5.04994 0.708466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.14726 0.887775 
15800 0.867348 0.876422 0.714286 0.699854 0.928572 0.930766 0.666667 0.471405 0.666667 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.95224 0.755976 
15850 0.806123 0.841016 0.857143 0.832993 0.785715 0.843341 0.333333 0.471405 0.333333 0.471405 4.72493 1.47479 4.72493 1.47479 1 0 1 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01443 0.800309 
15900 0.785715 0.871896 0.821428 0.927884 0.771429 0.848047 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0.666667 0.471405 0.666667 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.854987 0.779826 
15950 0.785715 0.871896 0.714286 0.646813 0.814286 0.945559 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.901158 0.731943 
16000 0.765307 0.779861 0.678571 0.65757 0.8 0.821149 0 0 0 0 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92977 0.649988 
16050 0.84694 1.13706 0.714286 1.06426 0.9 1.16066 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0.333333 0.471405 0.333333 0.471405 3.37495 1.05342 3.37495 1.05342 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05518 0.999823 
16100 0.806123 0.965297 0.642857 0.854162 0.871429 0.998877 1 0.816497 1 0.816497 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.962632 0.861919 
16150 0.785715 0.883522 0.785714 0.724921 0.785715 0.939496 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 3 0 3 0 0 0 0 0 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.918051 0.775023 
16200 0.816327 0.951335 0.892857 1.14453 0.785715 0.860114 0 0 0 0 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0.333333 0.471405 0.333333 0.471405 0.650019 1.25598 0.650019 1.25598 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.885827 0.868586 
16250 0.72449 0.711144 0.75 0.737999 0.714286 0.699854 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.869884 0.582198 
16300 0.693878 0.825711 1.10714 0.938817 0.528572 0.711566 0.666667 0.942809 0.666667 0.942809 2 0 2 0 2 0 2 0 0 0 0 0 3.02497 0.806506 3.02497 0.806506 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.903233 0.735318 
16350 0.755103 0.833742 0.678571 0.65757 0.785715 0.892714 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.863561 0.723759 
16400 0.744899 0.872612 0.821429 0.927884 0.714286 0.847565 0.333333 0.471405 0.333333 0.471405 1.65002 1.50912 1.65002 1.50912 3 0 3 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.881813 0.799874 
16450 0.765307 0.818173 0.821429 0.888561 0.742857 0.787141 1 1.41421 1 1.41421 0 0 0 0 2 0 2 0 0.666667 0.471405 0.666667 0.471405 2.32501 1.0461 2.32501 1.0461 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.838559 0.802898 
16500 0.775511 0.875174 0.75 0.784902 0.785715 0.908576 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0.333333 0.471405 0.333333 0.471405 4.67499 1.16428 4.67499 1.16428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.986971 0.802047 
16550 0.84694 0.929691 1 1.0351 0.785715 0.876565 0 0 0 0 2.67499 0.809675 2.67499 0.809675 3 0 3 0 0.333333 0.471405 0.333333 0.471405 3 0 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04617 0.786494 
16600 0.785715 0.894997 0.964286 0.944236 0.714286 0.864256 0 0 0 0 4.37495 0.80013 4.37495 0.80013 2 0 2 0 0.333333 0.471405 0.333333 0.471405 4.04994 1.26411 4.04994 1.26411 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.10273 0.824406 
16650 0.867348 1.02656 0.892857 1.08032 0.857143 1.00407 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 1 0.816497 1 0.816497 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.846387 0.949221 
16700 0.857143 1.03016 0.857143 1.02519 0.857143 1.03214 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.890536 0.936222 
16750 0.755103 0.77012 0.821429 0.758456 0.728572 0.773146 1 0.816497 1 0.816497 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.917615 0.692619 
16800 0.795919 0.820144 0.964286 1.0516 0.728572 0.695319 0 0 0 0 1.65002 1.50912 1.65002 1.50912 0 0 0 0 0 0 0 0 3.37495 1.05342 3.37495 1.05342 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.94034 0.753614 
16850 0.877552 0.961135 0.928571 0.997446 0.857143 0.945451 0 0 0 0 0 0 0 0 2 0 2 0 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.866427 0.887939 
16900 0.877552 0.950459 1 0.963624 0.828572 0.94069 0.666667 0.942809 0.666667 0.942809 0.32501 0.627988 0.32501 0.627988 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.924986 0.907007 
16950 0.806123 0.777989 0.857143 0.692526 0.785715 0.808753 0 0 0 0 3.37495 1.05342 3.37495 1.05342 3 0 3 0 0.666667 0.471405 0.666667 0.471405 1.65002 1.50912 1.65002 1.50912 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999795 0.710463 
17000 0.795919 0.741745 0.821429 0.600807 0.785715 0.790892 0.333333 0.471405 0.333333 0.471405 3.69996 0.830493 3.69996 0.830493 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.902053 0.694228 
17050 0.765307 0.977303 0.75 1.08972 0.771429 0.928461 0.666667 0.471405 0.666667 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.65002 1.50912 1.65002 1.50912 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.892611 0.871646 
17100 0.908164 0.990636 0.642857 0.93405 1.01429 0.992728 0.666667 0.942809 0.666667 0.942809 2 0 2 0 1 0 1 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.982851 0.859274 
17150 0.877552 0.950459 0.75 0.737999 0.928572 1.0187 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00381 0.829465 
17200 0.867348 1.05596 0.821428 1.16661 0.885715 1.00772 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00967 0.912545 
